City,Bedroom,Region,Price,RateperSqft,CarpetArea,TransactionType
New delhi,3.0,Kalyan Vihar New Delhi,185.0,13703.7,1350.0,Resale
New delhi,2.0,Uttam Nagar West New Delhi,245.23,40871.36,600.0,Resale
New delhi,2.0,South Extension 1 New Delhi,200.0,18181.82,1100.0,Resale
New delhi,2.0,Pocket H Sarita Vihar New Delhi,110.0,10476.19,1050.0,Resale
New delhi,3.0,Mukherjee Nagar New Delhi,245.23,24522.82,1000.0,Resale
New delhi,3.0,Timarpur New Delhi,350.0,17508.75,1999.0,Resale
New delhi,2.0,Pocket M Sarita Vihar New Delhi,245.23,40871.36,600.0,Resale
New delhi,3.0,Manak Vihar Anand Vihar New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Dwarka Mor New Delhi,245.23,45412.62,540.0,Resale
New delhi,1.0,Karol Bagh New Delhi,245.23,108990.3,225.0,Resale
New delhi,3.0,Hauz Khas New Delhi,169.0,8450.0,2000.0,Resale
New delhi,3.0,Freedom Fighters Enclave New Delhi,121.0,6722.22,1800.0,Resale
New delhi,3.0,Vasant Vihar New Delhi,180.0,15000.0,1200.0,Resale
New delhi,2.0,Ber Sarai New Delhi,245.23,20435.68,1200.0,Resale
New delhi,2.0,Ber Sarai New Delhi,245.23,18863.71,1300.0,Resale
New delhi,6.0,Shanti Vihar Karkardooma New Delhi,245.23,23091.16,1062.0,Resale
New delhi,3.0,Anand Vihar New Delhi,245.23,158211.72,155.0,Resale
New delhi,4.0,Ashok Nagar New Delhi,245.23,12110.03,2025.0,Resale
New delhi,2.0,Sector 9 Rohini New Delhi,155.0,17222.22,900.0,Resale
New delhi,2.0,Deepak Vihar Hastsal New Delhi,245.23,245228.17,100.0,Resale
New delhi,3.0,Shanti Kunj Main New Delhi,245.23,20435.68,1200.0,Resale
New delhi,3.0,RK Puram New Delhi,350.0,19444.44,1800.0,Resale
New delhi,2.0,Block L Saket New Delhi,245.23,49045.63,500.0,Resale
New delhi,3.0,Pitam Pura New Delhi,150.0,16666.67,900.0,Resale
New delhi,1.0,Vasundhara Enclave New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Shalimar bagh New Delhi,245.23,30653.52,800.0,Resale
New delhi,1.0,Dilshad Garden New Delhi,245.23,72125.93,340.0,Resale
New delhi,3.0,Hauz Khas New Delhi,350.0,23333.33,1500.0,Resale
New delhi,1.0,Karol Bagh New Delhi,245.23,24522.82,1000.0,Resale
New delhi,2.0,Uttam Nagar West New Delhi,245.23,36330.1,675.0,Resale
New delhi,2.0,Mayur Vihar 1 New Delhi,115.0,12777.78,900.0,Resale
New delhi,2.0,Patel Nagar New Delhi,245.23,30653.52,800.0,Resale
New delhi,2.0,Sector 14 Rohini New Delhi,125.0,13888.89,900.0,Resale
New delhi,2.0,Nilothi New Delhi,245.23,53310.47,460.0,New Property
New delhi,2.0,Khirki Extension New Delhi,245.23,49045.63,500.0,Resale
New delhi,3.0,Kalkaji New Delhi,245.23,27247.57,900.0,Resale
New delhi,3.0,Mayur Vihar 1 New Delhi,162.0,14086.96,1150.0,Resale
New delhi,3.0,Preet Vihar New Delhi,251.0,14678.36,1710.0,Resale
New delhi,4.0,IP Extension New Delhi,350.0,23333.33,1500.0,New Property
New delhi,3.0,Chander Nagar Krishna Nagar New Delhi,245.23,44586.94,550.0,Resale
New delhi,1.0,Avantika New Delhi,245.23,35032.6,700.0,Resale
New delhi,3.0,Vasant Kunj New Delhi,650.0,43333.33,1500.0,Resale
New delhi,1.0,Govindpuri New Delhi,245.23,61307.04,400.0,Resale
New delhi,3.0,Janakpuri New Delhi,200.0,11764.71,1700.0,Resale
New delhi,3.0,Paschim Vihar New Delhi,215.0,15357.14,1400.0,Resale
New delhi,3.0,Mandakini Enclave Colony New Delhi,275.0,20220.59,1360.0,Resale
New delhi,3.0,Sector 7 Rohini New Delhi,245.23,24522.82,1000.0,Resale
New delhi,2.0,New Govindpura New Delhi,245.23,32697.09,750.0,Resale
New delhi,3.0,Vishwas Nagar New Delhi,245.23,24522.82,1000.0,Resale
New delhi,3.0,Shalimar bagh New Delhi,175.0,18421.05,950.0,Resale
New delhi,3.0,Kirti Nagar New Delhi,245.23,18791.43,1305.0,Resale
New delhi,1.0,Delhi Cantonment New Delhi,245.23,49045.63,500.0,Resale
New delhi,2.0,Model Town New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Chattarpur New Delhi,245.23,36330.1,675.0,New Property
New delhi,4.0,Block A3 Janakpuri New Delhi,950.0,19000.0,5000.0,Resale
New delhi,1.0,Vasant Kunj New Delhi,245.23,44586.94,550.0,Resale
New delhi,1.0,Phase 3 Model Town New Delhi,245.23,49944.64,491.0,Resale
New delhi,2.0,Dwarka Mor New Delhi,245.23,49045.63,500.0,Resale
New delhi,3.0,Uttam Nagar West New Delhi,245.23,31439.51,780.0,Resale
New delhi,3.0,Phase 2 Chattarpur Enclave New Delhi,245.23,18165.05,1350.0,Resale
New delhi,5.0,Vishwas Nagar New Delhi,295.0,14047.62,2100.0,Resale
New delhi,3.0,Gulmohar Park New Delhi,650.0,26000.0,2500.0,Resale
New delhi,3.0,Vikaspuri New Delhi,275.0,15714.29,1750.0,New Property
New delhi,2.0,Block A Shastri Nagar New Delhi,245.23,35032.6,700.0,Resale
New delhi,4.0,Sector 9 Rohini New Delhi,330.0,23571.43,1400.0,Resale
New delhi,1.0,Mahavir Enclave Part 1 New Delhi,245.23,66277.88,370.0,Resale
New delhi,1.0,Bakkarwala New Delhi,245.23,54495.15,450.0,Resale
New delhi,3.0,Dwarka New Delhi,245.23,27553.73,890.0,New Property
New delhi,3.0,Sector 11 Dwarka New Delhi,335.0,18862.61,1776.0,Resale
New delhi,3.0,Nawada New Delhi,245.23,28850.37,850.0,New Property
New delhi,2.0,Uttam Nagar New Delhi,245.23,49045.63,500.0,Resale
New delhi,4.0,Greater Kailash 2 New Delhi,675.0,28723.4,2350.0,Resale
New delhi,3.0,Sector 15 Rohini New Delhi,120.0,12631.58,950.0,Resale
New delhi,2.0,Uttam Nagar New Delhi,245.23,61307.04,400.0,Resale
New delhi,3.0,Okhla New Delhi,500.0,22381.38,2234.0,Resale
New delhi,3.0,Sector 6 Dwarka New Delhi,245.23,27247.57,900.0,Resale
New delhi,4.0,Kalkaji New Delhi,380.0,18095.24,2100.0,Resale
New delhi,1.0,Uttam Nagar New Delhi,245.23,65394.18,375.0,Resale
New delhi,3.0,Burari New Delhi,245.23,340594.68,72.0,New Property
New delhi,3.0,Shiv Nagar Janakpuri New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Mahavir Enclave Part 1 New Delhi,245.23,37727.41,650.0,Resale
New delhi,2.0,Uttam Nagar New Delhi,245.23,32697.09,750.0,Resale
New delhi,2.0,Vasundhara Enclave New Delhi,245.23,25151.61,975.0,Resale
New delhi,2.0,Sri Niwaspuri New Delhi,245.23,49045.63,500.0,Resale
New delhi,2.0,Mehrauli New Delhi,245.23,32697.09,750.0,Resale
New delhi,2.0,Dwarka New Delhi,245.23,39939.44,614.0,Resale
New delhi,3.0,Phase 2 Mayur Vihar New Delhi,120.0,10000.0,1200.0,Resale
New delhi,2.0,Dwarka New Delhi,175.0,17500.0,1000.0,Resale
New delhi,4.0,Block J Vikaspuri New Delhi,450.0,13888.89,3240.0,Resale
New delhi,5.0,Hauz Khas New Delhi,7000.0,100000.0,7000.0,Resale
New delhi,4.0,Block AD Dakshini Pitampura New Delhi,245.23,16348.54,1500.0,Resale
New delhi,2.0,Hauz Khas New Delhi,155.0,22142.86,700.0,Resale
New delhi,3.0,Khan Market New Delhi,245.23,30653.52,800.0,Resale
New delhi,4.0,Kalindi New Delhi,245.23,12261.41,2000.0,Resale
New delhi,3.0,Commonwealth Games Village New Delhi,371.0,17666.67,2100.0,Resale
New delhi,3.0,Mandakini Enclave Colony New Delhi,245.23,15326.76,1600.0,Resale
New delhi,1.0,Shiva Enclave Paschim Vihar New Delhi,245.23,144251.86,170.0,Resale
New delhi,4.0,Anand Parbat New Delhi,245.23,18863.71,1300.0,Resale
New delhi,4.0,Block M Saket New Delhi,310.0,11923.08,2600.0,Resale
New delhi,3.0,Block H Saket New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Model Town New Delhi,245.23,43634.91,562.0,Resale
New delhi,3.0,Safdarjung Enclave New Delhi,143.0,8411.76,1700.0,Resale
New delhi,3.0,Navjeevan Vihar New Delhi,370.0,16629.21,2225.0,Resale
New delhi,3.0,Uttam Nagar New Delhi,245.23,25023.28,980.0,Resale
New delhi,1.0,Kalkaji New Delhi,245.23,58387.66,420.0,Resale
New delhi,3.0,Dwarka Sector 3 New Delhi,245.23,24522.82,1000.0,Resale
New delhi,3.0,Sector 23 Dwarka New Delhi,250.0,20000.0,1250.0,Resale
New delhi,4.0,Mohan Garden Extension New Delhi,245.23,108990.3,225.0,Resale
New delhi,1.0,Pappu Colony New Delhi,245.23,98091.27,250.0,Resale
New delhi,3.0,Ward No 6 New Delhi,245.23,27247.57,900.0,Resale
New delhi,4.0,Phase 1 Ashok Vihar New Delhi,220.0,15714.29,1400.0,Resale
New delhi,4.0,Phase 1 Ashok Vihar New Delhi,180.0,11612.9,1550.0,Resale
New delhi,2.0,Sector 13 Rohini New Delhi,135.0,15000.0,900.0,Resale
New delhi,3.0,Mehrauli New Delhi,245.23,28850.37,850.0,Resale
New delhi,2.0,Okhla New Delhi,245.23,49045.63,500.0,Resale
New delhi,3.0,Alaknanda New Delhi,225.0,16666.67,1350.0,Resale
New delhi,3.0,Paschim Vihar New Delhi,125.0,11467.89,1090.0,Resale
New delhi,2.0,Pandav Nagar New Delhi,245.23,49045.63,500.0,Resale
New delhi,2.0,Rajouri Garden New Delhi,140.0,11666.67,1200.0,Resale
New delhi,2.0,Bamnoli New Delhi,245.23,45412.62,540.0,Resale
New delhi,4.0,Greater Kailash 2 New Delhi,570.0,29230.77,1950.0,Resale
New delhi,1.0,Mohan Garden Razapur Khurd New Delhi,245.23,72125.93,340.0,New Property
New delhi,2.0,Laxmi Nagar New Delhi,245.23,40871.36,600.0,Resale
New delhi,3.0,Sector 9 Rohini New Delhi,220.0,24444.44,900.0,Resale
New delhi,2.0,Dilshad Garden New Delhi,245.23,27247.57,900.0,Resale
New delhi,3.0,Sector A Vasant Kunj New Delhi,350.0,21875.0,1600.0,Resale
New delhi,3.0,Uttam Nagar New Delhi,245.23,28850.37,850.0,Resale
New delhi,3.0,Vasant Kunj New Delhi,475.0,21590.91,2200.0,Resale
New delhi,3.0,Sector 5 Dwarka New Delhi,210.0,11666.67,1800.0,Resale
New delhi,2.0,Phase 3 Mayur Vihar New Delhi,245.23,15326.76,1600.0,Resale
New delhi,3.0,Paschim Puri New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Mukherjee Nagar New Delhi,245.23,45412.62,540.0,Resale
New delhi,2.0,Block H Saket New Delhi,245.23,37727.41,650.0,Resale
New delhi,3.0,Pocket H Sarita Vihar New Delhi,133.0,7600.0,1750.0,Resale
New delhi,3.0,Chander Vihar Nilothi New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Gole Market New Delhi,300.0,16666.67,1800.0,Resale
New delhi,4.0,Swasthya Vihar New Delhi,230.0,8846.15,2600.0,Resale
New delhi,5.0,Panchsheel Park New Delhi,799.0,19023.81,4200.0,Resale
New delhi,4.0,Hardevpuri West Jyoti Nagar New Delhi,245.23,136237.87,180.0,Resale
New delhi,3.0,Hardevpuri West Jyoti Nagar New Delhi,245.23,54495.15,450.0,Resale
New delhi,4.0,Paschim Vihar New Delhi,370.0,14800.0,2500.0,Resale
New delhi,3.0,Block B3 Paschim Vihar New Delhi,135.0,12272.73,1100.0,Resale
New delhi,2.0,Kanhiya Nagar New Delhi,245.23,28850.37,850.0,Resale
New delhi,3.0,RK Puram New Delhi,400.0,25806.45,1550.0,Resale
New delhi,2.0,Sector 12 Rama Krishna Puram New Delhi,245.23,22706.31,1080.0,Resale
New delhi,3.0,Sector 21 Dwarka New Delhi,245.23,13327.62,1840.0,Resale
New delhi,3.0,A G C R Enclave Anand Vihar New Delhi,215.0,11315.79,1900.0,Resale
New delhi,4.0,Block B 2B Janakpuri New Delhi,245.23,68118.94,360.0,Resale
New delhi,2.0,Mukherjee Nagar New Delhi,245.23,30653.52,800.0,Resale
New delhi,1.0,Sri Niwaspuri New Delhi,245.23,59811.75,410.0,Resale
New delhi,3.0,Siri Fort New Delhi,625.0,23148.15,2700.0,Resale
New delhi,4.0,Siri Fort New Delhi,1450.0,48333.33,3000.0,Resale
New delhi,3.0,Siri Fort New Delhi,600.0,33333.33,1800.0,Resale
New delhi,3.0,Shriram Colony Rajiv Nagar New Delhi,245.23,24400.81,1005.0,Resale
New delhi,3.0,Block N Saket New Delhi,275.0,15277.78,1800.0,Resale
New delhi,5.0,BB Block Janakpuri New Delhi,350.0,10000.0,3500.0,Resale
New delhi,2.0,Vikram Vihar Lajpat Nagar 4 New Delhi,140.0,12173.91,1150.0,Resale
New delhi,3.0,Ashram New Delhi,150.0,16666.67,900.0,Resale
New delhi,1.0,Vishnu Garden New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Guru Nanak Nagar Ranjeet Nagar New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Subhash Nagar New Delhi,120.0,13333.33,900.0,Resale
New delhi,2.0,Bhajanpura New Delhi,245.23,108990.3,225.0,Resale
New delhi,3.0,Molarband New Delhi,245.23,20435.68,1200.0,Resale
New delhi,3.0,Laxmi Nagar New Delhi,245.23,23693.54,1035.0,Resale
New delhi,3.0,New Friends Colony New Delhi,525.0,19444.44,2700.0,Resale
New delhi,2.0,Rani Bagh Pitam Pura New Delhi,245.23,30653.52,800.0,Resale
New delhi,2.0,Chander Vihar Mandawali New Delhi,245.23,49045.63,500.0,Resale
New delhi,4.0,Shastri Nagar Geeta Colony New Delhi,130.0,11818.18,1100.0,Resale
New delhi,6.0,Block N Saket New Delhi,330.0,22758.62,1450.0,Resale
New delhi,2.0,Block K Saket New Delhi,170.0,15454.55,1100.0,Resale
New delhi,3.0,Block K Saket New Delhi,325.0,23214.29,1400.0,Resale
New delhi,3.0,Block K Saket New Delhi,245.23,408713.61,60.0,Resale
New delhi,2.0,Gamri Village New Delhi,245.23,90825.25,270.0,Resale
New delhi,3.0,Pocket H Sarita Vihar New Delhi,175.0,10294.12,1700.0,Resale
New delhi,4.0,Pocket H Sarita Vihar New Delhi,200.0,11764.71,1700.0,Resale
New delhi,4.0,Pocket H Sarita Vihar New Delhi,250.0,13888.89,1800.0,Resale
New delhi,2.0,Kidwai Nagar New Delhi,140.0,17500.0,800.0,Resale
New delhi,3.0,Ashok Vihar 4 New Delhi,120.0,12000.0,1000.0,Resale
New delhi,3.0,Indra Enclave Sainik Farm New Delhi,245.23,18165.05,1350.0,Resale
New delhi,2.0,Indra Enclave Sainik Farm New Delhi,245.23,30275.08,810.0,Resale
New delhi,3.0,Indra Enclave Sainik Farm New Delhi,245.23,20959.67,1170.0,Resale
New delhi,4.0,Indra Enclave Sainik Farm New Delhi,150.0,4761.9,3150.0,Resale
New delhi,3.0,Dhul Siras New Delhi,245.23,18165.05,1350.0,Resale
New delhi,3.0,Dhul Siras New Delhi,245.23,27247.57,900.0,Resale
New delhi,3.0,Dhul Siras New Delhi,245.23,26655.24,920.0,Resale
New delhi,3.0,Dhul Siras New Delhi,245.23,20435.68,1200.0,Resale
New delhi,3.0,Bank Colony Mandoli New Delhi,245.23,49045.63,500.0,Resale
New delhi,1.0,Nai Basti Anand Parbat New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Mahavir Enclave Part 1 New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Sector 7 Rohini New Delhi,110.0,12941.18,850.0,New Property
New delhi,2.0,East Arjun Nagar New Delhi,245.23,326970.89,75.0,Resale
New delhi,2.0,Pocket C Sarita Vihar New Delhi,125.0,9615.38,1300.0,Resale
New delhi,3.0,Pocket C Sarita Vihar New Delhi,174.0,9666.67,1800.0,Resale
New delhi,3.0,Pocket C Sarita Vihar New Delhi,200.0,9523.81,2100.0,Resale
New delhi,2.0,Pocket B Sarita Vihar New Delhi,135.0,11739.13,1150.0,Resale
New delhi,3.0,Pocket B Sarita Vihar New Delhi,150.0,11111.11,1350.0,Resale
New delhi,5.0,Pocket B Sarita Vihar New Delhi,350.0,11666.67,3000.0,Resale
New delhi,1.0,Sector 25 Rohini New Delhi,245.23,61307.04,400.0,New Property
New delhi,1.0,Paschim Vihar New Delhi,245.23,71080.63,345.0,Resale
New delhi,3.0,East Arjun Nagar New Delhi,130.0,11818.18,1100.0,Resale
New delhi,3.0,East Arjun Nagar New Delhi,115.0,10000.0,1150.0,Resale
New delhi,2.0,Krishna Nagar New Delhi,245.23,30653.52,800.0,Resale
New delhi,4.0,Phase 1 Vivek Vihar New Delhi,525.0,19444.44,2700.0,Resale
New delhi,1.0,DLF ankur vihar New Delhi,245.23,681189.35,36.0,Resale
New delhi,2.0,Sector 13 Rohini New Delhi,100.0,10330.58,968.0,Resale
New delhi,3.0,Tilak Marg New Delhi,190.0,8444.44,2250.0,Resale
New delhi,2.0,Sarai Rohilla New Delhi,160.0,11428.57,1400.0,Resale
New delhi,4.0,Punjabi Bagh New Delhi,525.0,16406.25,3200.0,Resale
New delhi,2.0,Laxmi Nagar New Delhi,245.23,38925.11,630.0,Resale
New delhi,3.0,Beri Wala Bagh Shalimar Bagh New Delhi,100.0,6250.0,1600.0,Resale
New delhi,2.0,Beri Wala Bagh Shalimar Bagh New Delhi,245.23,41991.12,584.0,Resale
New delhi,3.0,Beri Wala Bagh Shalimar Bagh New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Beri Wala Bagh Shalimar Bagh New Delhi,245.23,32394.74,757.0,Resale
New delhi,3.0,Karol Bagh New Delhi,245.23,27247.57,900.0,Resale
New delhi,2.0,Karol Bagh New Delhi,245.23,40871.36,600.0,Resale
New delhi,3.0,Baprola New Delhi,245.23,53896.3,455.0,Resale
New delhi,3.0,India Gate New Delhi,177.0,8428.57,2100.0,Resale
New delhi,2.0,Block B Inder Puri New Delhi,245.23,27247.57,900.0,Resale
New delhi,9.0,Block B Inder Puri New Delhi,1050.0,38888.89,2700.0,Resale
New delhi,3.0,Block B Inder Puri New Delhi,150.0,11111.11,1350.0,Resale
New delhi,3.0,Hauz Khas New Delhi,180.0,18000.0,1000.0,Resale
New delhi,4.0,Civil Lines New Delhi,450.0,12676.06,3550.0,Resale
New delhi,3.0,Civil Lines New Delhi,290.0,11196.91,2590.0,Resale
New delhi,2.0,Block J Vikaspuri New Delhi,245.23,35799.73,685.0,Resale
New delhi,2.0,Block J Vikaspuri New Delhi,100.0,11111.11,900.0,Resale
New delhi,2.0,Block J Vikaspuri New Delhi,245.23,437907.44,56.0,Resale
New delhi,2.0,Block J Vikaspuri New Delhi,115.0,11500.0,1000.0,Resale
New delhi,2.0,Vasant Kunj New Delhi,245.23,24522.82,1000.0,Resale
New delhi,4.0,Pocket L Sarita Vihar New Delhi,175.0,9722.22,1800.0,Resale
New delhi,4.0,Pocket K Sarita Vihar New Delhi,180.0,9000.0,2000.0,Resale
New delhi,4.0,Pocket K Sarita Vihar New Delhi,250.0,17857.14,1400.0,Resale
New delhi,2.0,Pocket K Sarita Vihar New Delhi,175.0,15909.09,1100.0,Resale
New delhi,3.0,Block AC Poorbi Shalimar Bag New Delhi,170.0,11333.33,1500.0,Resale
New delhi,6.0,Block AC Poorbi Shalimar Bag New Delhi,170.0,8095.24,2100.0,Resale
New delhi,3.0,Tarun Enclave New Delhi,325.0,20312.5,1600.0,Resale
New delhi,3.0,Tarun Enclave New Delhi,250.0,14124.29,1770.0,Resale
New delhi,3.0,Pushpanjali Enclave New Delhi,120.0,12000.0,1000.0,Resale
New delhi,4.0,Block ND Dakshini Pitampura New Delhi,560.0,20740.74,2700.0,Resale
New delhi,2.0,sector 24 New Delhi,245.23,44586.94,550.0,Resale
New delhi,4.0,Indraprastha New Delhi,260.0,12380.95,2100.0,Resale
New delhi,6.0,Delhi Cantonment New Delhi,1800.0,40000.0,4500.0,Resale
New delhi,6.0,Delhi Cantonment New Delhi,450.0,3750.0,12000.0,Resale
New delhi,1.0,Sector 28 Rohini New Delhi,245.23,40871.36,600.0,Resale
New delhi,3.0,Uttam Nagar New Delhi,245.23,24522.82,1000.0,Resale
New delhi,2.0,Krishna Nagar New Delhi,245.23,49045.63,500.0,Resale
New delhi,2.0,Sunlight Colony New Delhi,245.23,32697.09,750.0,Resale
New delhi,2.0,Hauz Khas New Delhi,125.0,10000.0,1250.0,Resale
New delhi,2.0,Safdarjung Enclave New Delhi,245.23,34059.47,720.0,Resale
New delhi,3.0,Haiderpur New Delhi,245.23,81742.72,300.0,Resale
New delhi,3.0,Sector 25 Dwarka New Delhi,245.23,20435.68,1200.0,Resale
New delhi,3.0,Sector 20 Dwarka New Delhi,245.23,30653.52,800.0,Resale
New delhi,2.0,Sector 18B Dwarka New Delhi,245.23,24522.82,1000.0,Resale
New delhi,4.0,Model Town New Delhi,360.0,36000.0,1000.0,Resale
New delhi,1.0,Model Town New Delhi,245.23,98091.27,250.0,Resale
New delhi,2.0,Paharganj New Delhi,200.0,14285.71,1400.0,Resale
New delhi,4.0,Greater Kailash New Delhi,1000.0,35714.29,2800.0,Resale
New delhi,3.0,Anand Vihar New Delhi,240.0,16666.67,1440.0,Resale
New delhi,3.0,Anand Vihar New Delhi,260.0,17333.33,1500.0,Resale
New delhi,3.0,Anand Vihar New Delhi,275.0,17187.5,1600.0,Resale
New delhi,2.0,Phase 4 Nimri Colony New Delhi,230.0,15333.33,1500.0,Resale
New delhi,3.0,Nand Nagri New Delhi,245.23,28850.37,850.0,Resale
New delhi,4.0,Phase 2 Vivek Vihar New Delhi,300.0,15000.0,2000.0,Resale
New delhi,3.0,Vikram Vihar Lajpat Nagar 4 New Delhi,210.0,18260.87,1150.0,Resale
New delhi,3.0,Tihar Village New Delhi,245.23,22706.31,1080.0,Resale
New delhi,3.0,Tihar Village New Delhi,245.23,33592.9,730.0,Resale
New delhi,4.0,Sundar Nagar New Delhi,4000.0,100000.0,4000.0,Resale
New delhi,4.0,Siri Fort New Delhi,900.0,40909.09,2200.0,Resale
New delhi,1.0,Vishnu Garden New Delhi,245.23,54495.15,450.0,Resale
New delhi,2.0,Vishnu Garden New Delhi,245.23,35032.6,700.0,Resale
New delhi,2.0,Sector 19 Rohini New Delhi,125.0,12626.26,990.0,Resale
New delhi,2.0,Sector 1 Rama Krishna Puram New Delhi,100.0,10000.0,1000.0,Resale
New delhi,3.0,Kalyan Vihar New Delhi,245.23,122614.08,200.0,Resale
New delhi,1.0,Kalyan Vihar New Delhi,120.0,16000.0,750.0,Resale
New delhi,2.0,Raj Nagar New Delhi,245.23,40871.36,600.0,Resale
New delhi,3.0,Vasant Kunj New Delhi,245.23,22293.47,1100.0,Resale
New delhi,3.0,Krishna Nagar New Delhi,245.23,20435.68,1200.0,Resale
New delhi,1.0,New Mustafabad New Delhi,245.23,68118.94,360.0,Resale
New delhi,3.0,South Moti Bagh New Delhi,500.0,25000.0,2000.0,Resale
New delhi,2.0,South Moti Bagh New Delhi,150.0,13636.36,1100.0,Resale
New delhi,1.0,Uttam Nagar New Delhi,245.23,40871.36,600.0,Resale
New delhi,2.0,Ashok Nagar New Delhi,110.0,11111.11,990.0,Resale
New delhi,5.0,Hari Nagar New Delhi,250.0,11363.64,2200.0,Resale
New delhi,6.0,Amrita Shergill Marg New Delhi,2400.0,40000.0,6000.0,Resale
New delhi,2.0,Krishnapuri Old Mahavir Nagar New Delhi,245.23,27247.57,900.0,Resale
New delhi,3.0,Shakarpur New Delhi,245.23,28850.37,850.0,Resale
New delhi,2.0,Begampur New Delhi,245.23,30653.52,800.0,Resale
New delhi,2.0,Block A Inder Puri New Delhi,245.23,27247.57,900.0,Resale
New delhi,1.0,Pocket M Sarita Vihar New Delhi,245.23,61307.04,400.0,Resale
New delhi,1.0,Pocket M Sarita Vihar New Delhi,245.23,40871.36,600.0,Resale
New delhi,3.0,Rajinder Nagar New Delhi,125.0,10850.69,1152.0,Resale
New delhi,2.0,Rajinder Nagar New Delhi,130.0,16560.51,785.0,Resale
New delhi,5.0,Block BM West Shalimar Bagh New Delhi,245.23,222934.7,110.0,Resale
New delhi,3.0,Phase 1 Chattarpur Enclave New Delhi,245.23,16348.54,1500.0,Resale
New delhi,3.0,Block E Anand Niketan New Delhi,475.0,33928.57,1400.0,Resale
New delhi,3.0,Block E Anand Niketan New Delhi,500.0,38461.54,1300.0,Resale
New delhi,6.0,Block N Saket New Delhi,375.0,10714.29,3500.0,Resale
New delhi,6.0,Phase 2 Om Vihar New Delhi,245.23,16348.54,1500.0,Resale
New delhi,2.0,Samaspur Village New Delhi,245.23,30653.52,800.0,Resale
New delhi,6.0,Samaspur Village New Delhi,500.0,55555.56,900.0,Resale
New delhi,3.0,Hari Enclave Hari Nagar New Delhi,245.23,36330.1,675.0,Resale
New delhi,2.0,Bakoli New Delhi,245.23,35032.6,700.0,Resale
New delhi,4.0,Friends Colony New Friends Colony New Delhi,400.0,16666.67,2400.0,Resale
New delhi,2.0,Shyam Enclave Karkardooma New Delhi,150.0,11904.76,1260.0,Resale
New delhi,3.0,Prithviraj Road New Delhi,113.0,4520.0,2500.0,Resale
New delhi,3.0,Jaunapur New Delhi,245.23,19618.25,1250.0,Resale
New delhi,4.0,Panchsheel Park New Delhi,500.0,11904.76,4200.0,Resale
New delhi,3.0,Patparganj New Delhi,191.0,12243.59,1560.0,Resale
New delhi,3.0,Patparganj New Delhi,101.0,7769.23,1300.0,Resale
New delhi,4.0,Tilak Marg New Delhi,254.0,8438.54,3010.0,Resale
New delhi,4.0,Sarai Rohilla New Delhi,650.0,45138.89,1440.0,Resale
New delhi,2.0,Sabhapur Extension New Delhi,245.23,24522.82,1000.0,Resale
New delhi,3.0,Punjabi Bagh New Delhi,440.0,30555.56,1440.0,Resale
New delhi,3.0,Punjabi Bagh New Delhi,180.0,10000.0,1800.0,Resale
New delhi,3.0,Karampura New Delhi,285.0,16047.3,1776.0,Resale
New delhi,4.0,Aram Park Geeta Colony New Delhi,245.23,49541.04,495.0,Resale
New delhi,4.0,Aram Park Geeta Colony New Delhi,245.23,49045.63,500.0,Resale
New delhi,2.0,DLF Farms New Delhi,245.23,32697.09,750.0,Resale
New delhi,3.0,Civil Lines New Delhi,240.0,9486.17,2530.0,Resale
New delhi,3.0,Rajpur Road New Delhi,245.23,21606.01,1135.0,Resale
New delhi,1.0,Molarband New Delhi,245.23,54495.15,450.0,Resale
New delhi,4.0,Rama Krishna Puram New Delhi,975.0,24375.0,4000.0,Resale
New delhi,4.0,Timarpur New Delhi,700.0,25925.93,2700.0,Resale
New delhi,6.0,Siri Fort Road New Delhi,565.0,15694.44,3600.0,Resale
New delhi,2.0,Jawala Nagar New Delhi,245.23,48656.38,504.0,Resale
New delhi,3.0,Pocket L Sarita Vihar New Delhi,210.0,8400.0,2500.0,Resale
New delhi,3.0,Block AK Poorbi Shalimar Bag New Delhi,2100.0,91304.35,2300.0,Resale
New delhi,3.0,Block AG Poorbi Shalimar Bag New Delhi,245.23,613070.42,40.0,Resale
New delhi,4.0,Pushpanjali Enclave New Delhi,425.0,19318.18,2200.0,Resale
New delhi,3.0,Pitam Pura New Delhi,175.0,17857.14,980.0,Resale
New delhi,3.0,Pitam Pura New Delhi,125.0,12500.0,1000.0,Resale
New delhi,3.0,Paschim Vihar New Delhi,229.0,14135.8,1620.0,Resale
New delhi,3.0,Pratap Nagar Mandoli New Delhi,245.23,30653.52,800.0,Resale
New delhi,4.0,Mandi House New Delhi,1500.0,50000.0,3000.0,Resale
